ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
7.788,1863.811,0.149,19.97,23.414,22.48,5.491,0.019,22.784,25.785,52.484,16.09,31.838,19.896,0.008,100.001,0.731,26.679,23.689,29.124,24.75,14.317,-0.385,0.019,6747.038,0.003,254.992
944.751,700.799,-0.045,16.165,26.712,86.21,1.559,3.852,25.363,21.872,47.48,16.102,31.711,16.134,0.009,99.997,0.061,54.815,2.066,427.321,303.354,13.684,24.209,0.006,6762.0,0.014,255.002
922.491,722.647,-0.224,16.047,26.59,86.448,1.586,1.452,27.384,22.001,47.458,16.03,31.677,15.971,-0.008,100.002,-0.063,54.899,0.841,440.366,313.052,13.693,23.936,0.008,6761.86,-0.005,255.007
424.073,1151.898,23.135,23.867,70.439,79.978,0.024,-3.848,73.149,17.189,50.999,20.809,37.587,21.205,0.016,100.003,-0.028,38.051,11.829,524.805,391.789,13.872,0.044,0.001,6753.894,-0.008,254.983
1095.107,1828.426,49.002,19.555,61.39,86.702,0.795,-3.948,55.278,20.398,58.892,25.465,41.615,24.732,0.005,100.0,6.273,46.963,19.782,536.308,430.568,13.689,100.313,0.003,6764.952,-0.0,255.0
1035.861,2114.161,60.053,23.562,47.996,85.705,1.53,0.804,49.541,21.223,56.866,24.165,39.91,23.492,0.011,100.001,4.684,48.87,23.916,555.044,414.407,13.69,98.76,-0.019,6763.861,0.007,255.014
1146.252,1931.284,56.165,22.695,49.447,86.296,1.511,-3.777,46.708,21.963,55.691,23.588,39.105,22.764,0.004,99.999,4.327,45.98,23.145,591.672,457.869,13.725,101.371,-0.014,6765.882,-0.002,255.003
1148.392,1827.169,52.752,18.05,20.536,86.241,1.6,-3.064,20.359,22.752,54.129,23.086,39.246,21.642,-0.013,100.003,3.111,46.294,10.741,600.492,462.733,13.795,62.887,-0.007,6766.232,0.019,254.994
1054.679,1894.808,53.16,22.732,43.596,87.241,2.315,3.906,43.656,22.052,56.483,23.525,39.49,22.679,0.011,100.004,3.944,50.11,22.783,574.615,451.774,13.686,99.782,-0.023,6764.045,-0.0,254.995
825.986,705.943,0.078,15.743,25.909,85.786,1.554,-0.036,26.21,22.699,47.42,16.087,31.794,15.718,-0.016,100.002,-0.02,52.91,1.114,471.05,332.717,13.733,23.821,0.004,6760.039,0.004,254.975
194.362,794.024,15.837,16.499,27.13,58.76,3.119,-5.436,27.048,27.904,48.227,15.956,31.775,16.436,-0.006,99.999,-0.001,31.77,5.026,512.724,288.71,13.829,-0.747,0.006,6749.803,0.012,254.997
48.086,961.284,12.054,18.441,30.764,34.253,4.703,-14.83,32.273,28.603,50.678,16.054,31.892,18.381,-0.007,99.999,0.019,28.047,0.911,215.279,34.187,14.281,-0.959,-0.018,6747.082,0.011,255.0
549.835,767.496,0.225,16.048,25.735,85.242,1.546,2.316,25.609,20.429,47.465,16.033,31.686,16.046,-0.011,100.0,-0.024,43.994,1.204,492.653,359.59,13.808,12.869,-0.012,6755.851,-0.019,254.992
874.72,699.162,-0.103,15.67,25.751,87.179,1.555,-2.343,25.472,21.185,47.436,16.029,31.769,15.609,0.014,99.999,-0.014,53.883,3.152,450.246,325.022,13.669,23.221,-0.012,6761.051,0.003,254.999
167.359,1273.634,27.46,21.212,47.711,57.075,1.578,0.804,45.879,28.637,54.457,21.633,37.75,21.582,-0.002,100.001,2.387,30.715,17.855,501.527,259.101,14.074,0.313,-0.01,6749.058,0.014,254.986
1084.397,1647.289,32.104,24.304,62.662,84.976,0.796,-1.547,61.885,16.431,59.606,27.064,42.78,25.849,-0.012,99.998,9.457,48.932,18.269,515.425,430.28,13.668,101.024,0.011,6764.976,-0.008,255.009
69.965,927.881,11.95,19.645,41.431,35.938,2.37,-8.623,43.235,22.646,51.746,15.922,31.599,19.601,-0.001,100.002,0.469,28.07,10.947,232.891,39.923,14.177,-0.516,0.008,6746.835,-0.018,254.983
17.445,1431.211,-0.541,20.437,31.812,25.24,4.682,0.086,31.102,26.29,52.879,16.091,31.72,20.444,-0.004,100.002,1.173,28.005,6.783,84.411,23.633,14.303,-0.998,0.003,6747.263,0.005,255.006
814.224,700.283,0.102,15.664,25.43,86.475,1.576,2.348,24.891,22.722,47.433,16.132,31.796,15.7,0.011,100.001,0.076,53.087,0.178,463.286,329.062,13.708,24.145,-0.012,6759.87,-0.003,255.024
389.96,1695.201,34.408,21.659,41.608,79.206,2.373,-1.589,40.812,19.112,54.125,23.091,38.819,21.521,-0.006,100.0,2.331,36.087,23.212,554.583,408.36,14.004,2.55,0.004,6752.891,-0.009,254.985
680.494,743.708,10.622,16.175,26.974,85.703,1.56,-0.075,25.53,26.31,47.728,16.092,31.849,16.135,-0.006,100.0,0.013,48.314,-1.75,497.072,349.406,13.73,18.805,0.025,6758.018,-0.022,255.012
199.106,1343.266,15.933,22.784,58.89,61.617,0.776,-0.784,58.959,21.249,55.91,23.476,39.672,22.7,0.002,99.999,3.952,31.899,15.849,509.145,300.887,14.04,-1.068,-0.011,6749.978,-0.015,255.006
409.706,871.355,-0.108,19.567,54.986,79.438,0.749,-7.81,52.214,21.174,55.586,24.303,40.045,22.849,0.011,99.999,3.418,39.796,-9.834,526.163,397.182,13.784,0.169,-0.0,6753.188,-0.008,255.005
763.43,1489.416,30.814,18.407,25.975,86.892,1.545,3.056,25.475,25.751,50.532,16.0,31.712,18.427,-0.007,99.998,-0.001,50.197,14.006,487.751,344.647,13.555,43.446,0.008,6759.236,-0.002,255.005
386.585,1381.117,21.825,18.817,25.362,79.1,1.563,-1.598,25.609,19.162,61.992,27.792,43.48,27.008,-0.009,100.004,8.733,36.14,12.855,542.229,402.611,13.867,1.009,0.001,6752.835,-0.0,255.006
985.87,1733.954,47.866,21.206,38.77,85.701,3.203,1.515,37.802,25.133,54.135,23.517,39.203,21.6,-0.004,100.0,3.54,52.069,23.944,491.887,358.513,13.752,100.59,0.017,6762.953,-0.004,255.01
420.355,1426.107,28.825,18.781,27.691,80.203,4.688,-1.606,32.099,18.372,52.507,16.12,31.728,18.809,-0.001,100.0,2.368,38.152,15.301,532.672,396.581,13.859,0.701,-0.021,6753.966,0.006,255.007
1111.23,2000.856,56.438,21.613,41.939,84.939,2.334,0.719,41.783,21.953,55.31,22.804,38.828,22.392,0.015,100.002,3.192,48.108,25.232,568.235,451.017,13.686,99.659,-0.001,6765.045,0.005,254.99
972.624,1343.298,9.312,16.851,22.054,85.662,1.572,4.816,19.814,20.451,47.847,16.141,31.741,16.441,-0.014,100.001,0.007,54.001,13.919,425.983,302.711,13.491,29.154,0.014,6763.078,0.001,255.012
916.009,716.981,-0.063,16.103,26.758,86.249,1.585,0.011,26.807,21.905,47.385,16.105,31.743,16.093,0.003,100.0,0.021,55.111,1.923,442.052,314.431,13.691,26.088,-0.002,6762.102,-0.003,254.998
936.469,699.035,0.526,16.093,26.764,85.844,1.579,1.639,26.08,21.97,47.483,16.11,31.726,15.94,-0.002,99.997,0.142,54.77,0.307,430.256,305.668,13.439,24.05,-0.014,6761.967,0.008,255.024
547.935,863.248,-0.017,18.758,40.622,85.936,1.542,-1.55,39.865,20.348,51.017,16.074,31.753,18.931,-0.011,99.999,-0.026,45.15,-8.369,491.682,353.73,13.732,13.012,-0.01,6755.924,-0.003,254.995
197.501,741.076,6.372,16.565,41.596,59.225,3.148,-3.148,44.855,27.707,48.207,16.146,31.881,16.503,0.02,100.002,0.02,31.993,1.996,510.141,288.571,14.061,0.011,0.004,6750.239,-0.006,254.979
824.904,700.591,-0.042,15.729,25.803,85.534,1.547,1.633,25.98,22.795,47.457,16.141,31.798,15.71,-0.001,100.001,-0.041,52.838,0.213,468.537,335.759,13.731,23.342,0.011,6759.898,0.007,254.986
378.135,1381.109,26.046,25.539,81.083,78.951,0.008,-2.384,76.986,19.189,57.571,24.789,43.564,27.183,0.007,99.997,5.108,36.315,13.064,543.68,405.774,13.914,2.641,0.016,6753.116,-0.01,255.002
412.428,984.114,20.151,18.786,36.002,80.109,1.542,-0.761,34.739,22.025,51.041,16.16,31.785,16.494,-0.01,100.002,-0.071,37.88,-1.96,534.259,404.086,13.883,-0.141,-0.003,6752.926,0.016,254.995
769.088,781.439,2.756,16.083,26.087,86.548,1.582,-0.025,25.929,25.065,47.337,16.053,31.72,16.069,-0.005,99.999,-0.073,51.15,2.185,489.054,348.428,13.709,27.251,0.01,6758.979,-0.003,254.994
1030.571,2012.863,56.098,23.192,49.251,86.4,1.589,-4.647,49.72,20.426,56.773,23.9,40.09,23.565,0.0,100.003,4.767,50.014,22.853,535.391,396.388,13.694,99.617,-0.008,6763.953,0.001,255.001
690.723,1287.925,11.94,18.852,27.382,87.002,1.587,-0.051,29.003,22.662,50.603,16.147,31.828,18.833,0.007,100.0,0.047,47.997,10.858,490.321,353.041,13.69,80.768,0.017,6757.928,-0.01,255.006
947.617,619.841,-0.186,17.261,39.942,85.621,1.576,-3.038,38.046,21.95,49.337,16.043,31.636,16.876,-0.011,99.998,-0.019,54.859,-8.227,423.703,301.006,12.657,28.565,0.007,6761.842,-0.004,255.007
753.827,1164.188,23.769,23.125,63.478,86.357,0.026,1.645,70.026,22.737,56.061,16.092,31.71,18.458,-0.0,100.001,3.88,49.905,12.251,479.459,335.097,13.696,98.844,-0.001,6758.944,-0.002,255.014
223.257,1133.656,11.423,20.382,26.761,64.435,2.335,0.784,30.4,14.485,58.751,26.28,42.373,25.029,-0.017,100.002,5.911,33.16,17.8,515.191,323.685,13.971,0.345,0.006,6749.735,-0.007,254.997
249.169,1334.691,34.982,21.968,56.872,64.555,0.779,0.821,56.714,21.11,56.089,25.121,40.81,23.223,0.004,100.001,5.854,33.145,16.303,533.512,350.67,14.057,0.513,0.005,6749.967,0.007,255.008
680.667,762.489,11.442,16.104,27.353,86.062,1.623,0.102,25.91,25.805,47.869,16.158,31.834,16.097,0.004,100.002,-0.046,47.897,-1.999,493.632,344.46,13.765,17.585,0.016,6757.93,-0.013,254.994
1033.319,2124.983,60.225,20.372,18.859,85.983,4.693,-0.74,25.618,21.089,50.591,16.025,31.689,18.417,0.002,100.005,0.812,48.643,18.119,569.234,421.782,13.69,99.554,0.007,6763.901,-0.01,254.983
152.249,1694.896,24.339,20.373,32.214,53.736,4.699,-3.188,33.567,25.138,53.068,20.492,36.087,20.442,0.009,100.0,1.621,31.007,28.06,483.737,210.843,14.08,0.175,-0.005,6749.003,0.017,255.011
837.379,691.731,-0.008,15.744,25.813,86.171,1.576,0.841,26.073,22.822,47.467,16.14,31.804,15.61,-0.013,99.999,0.018,52.75,-0.191,458.356,324.016,13.708,25.212,0.014,6760.101,-0.002,254.994
601.86,755.571,-0.478,16.077,25.308,86.615,1.54,-0.791,24.635,20.353,47.562,16.117,31.721,16.035,0.002,100.0,-0.009,46.004,4.964,478.511,343.648,13.739,12.829,-0.007,6756.828,-0.01,254.975
303.117,1787.744,37.576,19.627,26.065,72.521,4.657,-3.804,25.562,24.295,52.115,20.678,36.456,19.614,-0.011,99.999,1.6,34.993,24.907,545.757,392.394,14.04,0.318,0.01,6752.117,0.004,254.993
324.369,1532.696,39.086,23.138,61.357,74.842,0.802,-4.722,57.748,21.962,56.399,23.509,39.046,23.103,0.017,100.002,4.254,35.161,17.885,552.019,397.618,13.966,1.398,0.011,6752.051,0.0,254.994
1089.289,742.23,26.993,16.003,29.228,85.911,1.513,-0.765,28.053,22.711,47.887,16.134,31.701,16.022,0.008,99.998,-0.037,51.228,0.012,524.391,434.928,13.552,21.009,0.004,6764.966,-0.014,254.997
421.976,796.946,3.194,16.481,25.629,79.931,1.555,-1.514,26.685,21.987,47.93,16.053,31.662,16.429,-0.013,100.003,-0.046,39.093,0.927,529.201,403.086,13.927,-0.008,0.011,6752.988,0.005,254.999
709.893,908.826,-0.286,18.44,40.451,85.29,1.529,1.455,41.198,23.98,51.023,16.009,31.76,18.834,-0.008,100.001,0.005,49.894,-8.219,488.553,347.297,13.653,53.439,0.0,6758.0,0.01,255.012
1159.912,1806.721,52.253,20.028,28.588,83.492,4.7,7.0,27.941,25.9,50.893,16.039,31.754,18.875,0.002,99.998,-0.081,47.044,25.723,559.032,452.568,13.717,-0.683,-0.002,6765.922,0.007,255.007
740.124,880.599,0.129,17.585,34.299,85.859,1.529,2.383,34.796,23.934,49.623,16.015,31.746,18.033,0.003,100.0,-0.001,49.742,2.969,473.572,336.567,13.677,42.441,-0.005,6758.913,0.014,255.011
62.419,855.184,10.199,19.554,44.035,39.269,2.359,-5.556,42.877,24.394,51.702,16.02,31.727,19.66,0.009,100.001,0.437,27.879,-0.008,260.241,44.174,14.117,-0.1,-0.023,6747.974,0.003,254.992
92.704,1385.876,27.77,21.495,49.34,44.948,1.594,-0.861,46.69,25.012,51.743,19.193,34.921,21.89,0.007,100.001,0.417,29.919,22.823,387.131,97.128,14.139,-0.228,0.004,6748.115,0.001,254.992
482.05,786.437,3.096,16.462,27.425,84.767,1.571,-0.723,27.264,20.216,47.788,15.986,31.716,16.421,-0.005,100.001,0.025,40.758,1.248,538.531,397.302,13.848,-0.444,0.016,6755.094,0.003,255.006
923.969,701.192,0.134,16.048,26.41,85.076,1.582,-0.713,27.283,21.954,47.464,16.015,31.792,16.178,0.012,100.002,-0.048,54.832,0.925,434.847,311.796,13.688,24.639,-0.002,6762.123,0.01,255.016
793.175,841.39,-0.897,16.101,29.835,86.689,1.577,-1.6,26.491,22.788,49.421,16.037,31.701,17.692,0.008,100.001,-0.006,51.26,-3.918,482.062,342.876,13.653,27.715,0.003,6759.968,0.016,255.009
109.179,1298.112,25.501,21.965,54.215,48.606,0.736,-1.559,55.143,27.136,54.964,24.262,39.835,21.957,-0.021,100.003,4.688,30.198,21.054,419.769,121.422,14.166,-1.022,-0.007,6748.092,0.009,254.991
648.729,1184.16,13.865,19.632,39.409,85.628,3.138,0.055,37.649,19.241,52.22,19.625,35.706,19.648,-0.013,100.001,0.78,47.913,17.975,471.024,330.006,13.708,33.25,-0.004,6756.951,-0.028,255.004
1120.866,2064.237,59.846,21.469,36.182,86.155,3.059,0.762,35.866,23.852,54.844,23.11,38.967,21.946,-0.015,100.0,3.131,47.257,27.306,588.584,457.583,13.767,98.59,-0.007,6765.056,-0.007,254.979
596.736,848.515,0.626,18.799,42.188,86.284,1.536,-0.816,41.015,19.081,50.9,16.166,31.79,18.845,-0.004,99.999,-0.011,45.815,-6.93,485.837,343.471,13.711,12.524,0.012,6756.177,0.01,254.995
770.374,1494.401,30.864,20.38,38.331,86.571,3.116,1.664,39.195,24.363,53.025,20.758,36.921,20.023,-0.009,99.999,1.547,49.805,21.988,487.326,341.654,13.688,74.782,0.021,6759.019,-0.014,254.997
881.332,775.438,3.241,16.066,26.325,87.465,1.529,1.511,25.99,23.877,47.77,16.086,31.698,16.108,-0.004,100.001,-0.031,52.572,1.925,453.489,325.176,13.361,20.851,-0.008,6760.87,-0.011,255.001
153.605,1171.436,13.933,21.231,50.034,54.924,1.597,-1.492,48.465,24.975,54.901,25.04,40.398,21.149,-0.004,99.998,3.55,30.81,17.733,490.685,225.57,14.117,-0.215,-0.014,6748.934,0.009,254.997
252.739,1461.556,41.095,21.196,43.249,66.676,2.332,-3.862,45.084,28.598,54.922,22.015,38.081,21.915,0.01,99.998,2.79,33.043,18.777,540.983,367.094,14.009,0.284,0.006,6750.899,0.007,254.999
187.368,1394.695,7.336,21.248,45.305,59.518,1.562,-3.882,43.94,21.902,51.032,16.087,31.654,18.895,0.004,99.998,-0.034,32.979,17.812,510.125,293.287,14.059,0.959,-0.001,6749.827,0.003,255.024
1098.202,1933.007,53.422,21.572,36.777,84.675,3.17,0.805,36.453,21.252,54.539,23.147,38.842,21.54,0.006,99.999,2.735,48.18,26.357,566.354,450.678,13.77,100.565,0.012,6764.945,0.009,254.991
191.32,785.995,15.912,16.566,27.312,58.89,3.141,-5.447,26.821,25.734,48.318,16.097,31.635,16.589,-0.009,99.999,-0.021,31.813,4.774,514.087,288.044,14.087,-0.554,0.008,6749.945,-0.002,254.993
953.69,1172.884,9.69,19.2,19.9,85.997,1.57,2.391,20.581,20.384,51.392,22.78,38.235,16.491,0.004,100.0,2.329,55.167,7.713,428.312,304.211,13.631,52.108,0.007,6761.898,-0.015,255.0
64.452,860.232,10.536,19.619,43.628,38.493,2.36,-5.535,43.048,24.39,51.661,16.055,31.657,19.66,0.018,100.005,0.363,27.986,0.093,259.534,46.933,14.114,-0.704,0.001,6747.756,0.016,254.985
566.875,788.012,2.914,16.141,25.682,86.208,1.59,2.348,25.289,21.22,47.857,16.123,31.717,16.143,-0.018,99.997,-0.026,44.988,3.124,487.956,352.018,13.791,13.883,0.015,6756.195,0.014,255.001
1127.908,2074.543,58.058,22.807,45.335,85.738,2.364,-5.421,44.339,21.993,55.726,23.523,39.028,22.785,0.009,100.0,3.934,47.084,25.33,576.526,453.836,13.701,98.467,0.011,6765.298,0.013,254.993
751.543,917.914,12.06,21.965,30.315,85.82,3.935,2.387,44.237,17.321,48.641,16.072,31.823,16.818,0.003,100.001,0.006,49.941,-6.548,471.79,336.347,13.755,91.748,0.006,6758.974,-0.008,254.996
211.555,806.597,17.409,16.556,27.017,62.783,3.143,-4.711,25.8,25.141,48.348,16.072,31.734,16.527,-0.018,100.002,-0.004,33.132,6.034,521.248,323.367,14.092,0.505,-0.016,6749.768,-0.001,255.009
1042.626,2117.388,60.369,23.168,46.209,86.226,1.539,-6.256,47.034,20.347,56.429,24.017,39.911,23.157,0.01,100.0,4.321,47.733,23.959,586.709,446.252,13.688,100.166,0.006,6763.939,0.006,254.999
863.298,1123.234,23.889,18.103,27.459,87.248,4.671,-0.754,28.285,19.276,49.951,20.334,35.956,17.287,-0.011,99.999,1.176,52.853,12.665,460.373,328.954,13.786,32.65,-0.002,6761.003,-0.016,255.011
604.934,888.72,0.035,18.772,39.857,86.172,1.549,-0.765,38.603,19.225,50.962,15.941,31.764,18.856,0.013,99.999,-0.0,45.892,-4.992,481.133,350.013,13.704,13.136,-0.007,6756.831,-0.013,255.007
626.403,891.01,-0.13,18.382,35.553,85.447,1.566,-2.371,36.067,20.412,49.755,16.089,31.784,18.1,-0.001,100.0,-0.043,46.379,0.94,470.698,337.045,13.72,13.264,-0.006,6756.877,-0.011,254.994
124.154,1081.041,20.091,21.962,64.208,46.942,0.766,-5.515,64.422,34.523,55.383,24.271,39.955,22.012,0.006,99.998,5.146,29.653,16.819,415.906,122.281,14.114,0.652,-0.014,6747.964,-0.002,255.009
833.848,707.287,-0.42,15.707,26.207,86.09,1.544,-1.557,24.733,22.884,47.193,16.147,31.705,15.727,-0.012,100.004,0.04,53.103,1.079,461.708,327.838,13.725,24.38,0.002,6759.886,0.021,254.996
430.589,1552.55,30.85,17.254,34.004,80.437,1.524,-1.621,24.886,24.28,54.438,24.009,39.599,21.627,-0.008,100.001,2.73,38.959,13.26,537.454,400.933,13.973,3.452,-0.016,6754.102,-0.001,255.009
277.175,945.629,26.837,16.491,24.926,68.686,2.365,-4.679,23.146,21.907,50.997,16.173,31.817,18.814,-0.008,100.003,-0.003,35.322,0.119,537.681,378.181,13.984,-0.121,0.015,6751.057,0.002,254.997
638.622,686.991,3.087,15.634,26.02,86.154,1.545,-3.936,25.372,20.247,47.117,15.942,31.841,15.67,0.0,100.003,0.04,47.638,3.482,470.019,334.324,13.748,13.671,-0.002,6756.948,0.01,255.005
110.993,847.096,18.166,17.256,30.267,46.475,3.904,-3.901,42.342,27.82,49.101,16.285,31.69,17.281,0.022,99.999,-0.037,29.889,10.809,416.246,115.692,14.159,0.565,0.009,6748.048,0.001,255.009
53.192,977.177,6.196,19.218,37.752,39.994,3.176,-4.615,38.082,25.909,51.801,16.02,31.615,19.197,-0.012,100.005,0.398,29.02,-0.092,285.862,50.031,14.114,-0.406,0.019,6748.036,0.001,254.997
668.571,1011.252,31.912,18.771,35.524,86.266,1.557,-0.826,36.282,23.981,50.948,16.099,31.692,18.784,-0.002,99.999,-0.032,48.206,-0.476,493.204,346.078,13.712,31.014,0.006,6757.805,-0.004,254.99
169.365,1201.498,25.462,19.961,36.338,57.767,3.943,-1.531,39.061,24.988,52.28,18.906,34.079,19.297,-0.011,99.998,1.181,31.27,16.354,510.326,267.382,14.081,-1.024,-0.0,6749.04,-0.006,255.002
914.796,695.962,0.098,16.003,26.347,86.835,1.579,1.484,27.591,22.011,47.466,16.121,31.801,16.113,0.0,99.999,-0.005,54.926,1.001,438.85,311.948,13.683,23.893,0.005,6762.015,0.002,255.002
748.528,817.244,-0.215,16.144,72.272,86.745,1.591,-3.857,59.14,23.869,52.936,25.054,40.782,20.39,-0.0,100.001,3.14,51.172,-19.125,473.275,330.975,13.726,46.295,0.006,6758.79,0.012,254.981
861.943,813.361,0.095,16.869,51.765,85.76,1.573,-3.116,46.074,22.699,47.767,16.041,31.849,16.465,-0.017,99.999,0.062,53.178,-15.646,455.61,322.895,13.653,23.657,-0.012,6760.893,0.001,255.012
1155.103,1914.637,52.091,22.326,24.216,84.792,1.57,-4.61,21.704,20.242,56.049,23.478,39.217,22.782,0.003,100.002,4.723,45.896,13.98,599.27,460.273,13.727,100.919,0.012,6766.157,-0.006,254.991
52.857,837.63,10.991,19.635,44.572,38.934,2.352,-7.799,45.103,28.646,51.765,16.479,32.291,19.596,-0.002,99.998,0.414,27.922,-0.326,254.31,45.274,14.128,0.056,-0.011,6746.889,0.011,254.999
1051.283,2106.094,59.733,23.147,46.507,86.152,1.567,-5.407,48.128,20.404,56.446,23.883,39.956,23.04,0.003,100.002,4.313,48.808,24.35,579.189,444.074,13.696,100.599,-0.015,6763.959,-0.008,254.998
745.075,849.348,0.637,17.642,34.463,85.336,1.57,0.787,34.719,23.856,49.811,15.979,31.758,17.551,-0.002,100.001,-0.037,49.747,2.931,474.668,338.57,13.671,43.889,0.002,6759.032,-0.002,255.008
325.72,1907.551,54.06,21.156,33.654,76.413,3.893,-2.37,34.116,20.385,54.192,21.944,38.091,21.151,0.0,100.001,2.715,34.859,25.845,570.034,416.939,13.959,0.404,0.007,6751.831,-0.015,254.999
368.251,1437.306,18.471,22.779,57.765,79.144,0.773,0.02,58.061,21.791,56.054,23.854,39.662,22.812,-0.007,99.999,6.315,37.013,16.844,546.034,401.222,13.89,1.032,-0.002,6752.969,-0.001,254.981
-2.815,1876.31,-0.387,20.028,31.677,22.844,5.468,0.038,22.49,25.954,52.467,16.184,31.857,19.915,0.001,99.997,0.788,26.954,23.694,31.955,27.906,14.32,-0.941,0.002,6747.06,-0.007,254.989
81.827,1131.931,13.172,23.856,79.64,44.333,-0.031,-3.969,77.986,25.157,55.609,23.101,38.77,22.694,-0.022,99.999,3.2,30.202,13.756,334.631,71.393,14.142,-0.222,0.011,6748.032,0.004,254.989
862.938,1110.521,23.81,17.974,20.228,86.995,1.578,4.666,27.634,19.16,49.662,20.209,36.122,17.233,0.01,100.0,1.147,52.929,12.804,463.962,325.311,13.784,30.708,-0.004,6761.063,0.007,254.998
817.31,699.526,0.317,15.693,25.57,85.704,1.536,-0.767,24.824,22.728,47.045,16.053,31.806,15.713,0.006,100.001,-0.007,53.052,1.053,464.614,332.223,13.728,23.114,-0.008,6759.878,0.016,254.983
240.793,1701.217,34.86,18.772,46.082,64.869,2.34,1.523,28.408,19.193,54.159,23.391,39.142,21.533,0.022,99.999,3.866,33.064,14.591,528.361,343.524,14.064,-0.057,0.001,6750.035,0.007,254.998
161.652,1185.114,21.879,21.892,61.317,56.535,0.768,-4.722,54.819,28.658,55.654,22.808,38.831,22.764,-0.007,100.001,5.088,30.927,16.141,501.699,245.809,14.088,-1.285,0.001,6749.067,0.003,255.005
1117.506,2042.323,59.157,21.526,33.782,86.982,3.884,-1.512,34.805,23.884,54.141,22.762,38.459,21.204,-0.013,99.999,2.76,47.218,26.996,584.077,453.661,13.766,87.885,0.0,6764.845,0.025,255.0
824.119,705.643,0.071,15.68,25.89,86.109,1.547,-1.548,24.683,22.602,47.361,16.122,31.661,15.713,-0.001,100.002,0.035,53.016,1.698,455.735,329.97,13.701,24.501,-0.014,6760.008,-0.0,255.008
1139.816,2116.553,60.117,22.365,39.694,84.748,3.114,-4.694,40.414,23.946,55.68,23.214,38.819,22.39,-0.004,100.002,3.932,45.931,25.974,589.36,456.025,13.71,99.539,-0.014,6764.986,-0.006,255.008
53.19,915.087,12.053,19.641,43.364,35.635,2.341,-7.038,43.138,21.972,53.662,19.219,35.184,20.455,-0.008,99.999,1.941,28.34,11.276,227.539,38.985,14.141,0.065,-0.006,6747.157,0.008,255.001
150.131,1190.705,21.888,21.913,61.009,54.982,0.758,-4.686,54.986,28.653,53.308,23.867,40.469,21.525,-0.004,100.0,3.897,30.688,16.013,499.516,247.613,14.127,0.265,0.008,6748.953,0.004,254.992
1101.706,1886.844,53.271,21.159,35.531,85.674,3.901,1.597,36.243,21.953,54.154,22.957,38.468,21.074,-0.012,100.0,2.381,47.77,26.0,560.664,446.692,13.763,95.206,0.005,6765.106,0.003,255.014
736.135,864.305,0.44,17.711,34.492,85.93,1.541,0.821,33.883,23.965,49.386,16.183,31.751,17.581,0.002,99.998,0.022,49.826,3.34,478.129,337.499,13.672,42.115,0.006,6759.08,-0.002,254.988
965.55,699.894,0.359,16.005,26.424,86.29,1.566,-0.034,25.816,22.013,47.485,15.991,31.723,15.95,0.007,100.003,-0.057,55.114,1.164,430.066,304.906,13.691,23.151,-0.009,6761.954,-0.019,254.997
128.594,1451.611,29.955,20.49,39.274,51.402,3.126,0.056,39.226,27.033,53.296,20.773,36.839,20.8,0.013,99.998,1.566,30.023,23.667,463.8,170.659,14.114,0.185,0.005,6749.008,0.0,255.006
1156.589,1914.425,54.483,18.843,20.809,85.369,1.586,3.907,19.81,22.727,50.884,15.993,31.755,18.77,0.002,100.001,-0.002,45.989,2.627,597.864,463.557,13.736,-0.341,0.002,6765.762,-0.007,255.001
990.394,1427.111,40.678,17.291,20.614,85.955,1.563,-0.022,20.965,23.86,53.273,23.945,39.938,22.321,0.004,100.002,1.989,52.601,6.874,460.95,327.166,13.765,-0.239,-0.005,6762.906,0.001,255.002
233.811,1662.158,32.511,22.721,50.27,64.943,0.769,-1.655,52.005,16.476,54.478,21.96,38.306,21.991,0.003,99.998,1.962,33.435,18.911,515.939,333.719,14.003,0.675,0.007,6750.137,0.017,255.003
100.68,1306.535,27.468,20.455,36.497,44.903,3.126,-0.806,36.324,29.378,52.468,20.037,35.737,20.059,-0.002,100.002,1.169,29.958,23.95,397.521,105.061,14.167,0.467,-0.017,6748.173,-0.004,254.988
359.58,983.552,3.066,18.853,46.192,78.354,1.532,-0.726,34.952,22.032,51.033,16.11,31.69,18.845,-0.009,99.999,0.101,35.938,1.027,550.127,413.494,13.829,1.545,-0.009,6752.039,-0.016,254.996
